"","date","value.mean","value.sd","state"
"70","2020-10-01T00:00:00",4.33824074074074,2.03053427667476,"Wyoming"
"71","2020-11-01T00:00:00",-0.38091743119266,2.96994671437697,"Wyoming"
"72","2020-12-01T00:00:00",-4.96763636363636,2.86886368839626,"Wyoming"
"73","2021-01-01T00:00:00",-5.48270642201835,2.58842451878583,"Wyoming"
"74","2021-02-01T00:00:00",-8.56876712328767,1.84391283093547,"Wyoming"
"75","2021-03-01T00:00:00",-0.833899082568807,2.71704280302232,"Wyoming"
"76","2021-04-01T00:00:00",2.39516279069767,2.61538400649173,"Wyoming"
"77","2021-05-01T00:00:00",8.21337962962963,2.89944760807213,"Wyoming"
"78","2021-06-01T00:00:00",16.8944339622642,3.51262167796226,"Wyoming"
"79","2021-07-01T00:00:00",19.8705581395349,3.55450992522456,"Wyoming"
"80","2021-08-01T00:00:00",16.57,3.46166829266194,"Wyoming"
"81","2021-09-01T00:00:00",13.2175471698113,3.28912146651065,"Wyoming"
"82","2021-10-01T00:00:00",5.68211267605634,2.66658865291368,"Wyoming"
"83","2021-11-01T00:00:00",1.66568075117371,2.63255151564126,"Wyoming"
"84","2021-12-01T00:00:00",-4.03495238095238,2.44804447836564,"Wyoming"
