"","quarter","state","temp_mean","temp_sd"
"491","17/02","New Mexico",15.6375076151918,5.51187599211138
"492","17/02","New York",13.6920402150414,4.30697681885404
"493","17/02","North Carolina",20.0784336813861,2.73362764871908
"494","17/02","North Dakota",12.3841281636591,6.19390737945005
"495","17/02","Ohio",16.7765416541654,3.87080269269219
"496","17/02","Oklahoma",20.2892612276315,4.64854511667554
"497","17/02","Oregon",10.923879619768,4.45163320539498
"498","17/02","Pennsylvania",15.491778883361,3.90970458782924
"499","17/02","Rhode Island",14.6503333333333,4.32063934312196
"500","17/02","South Carolina",21.7134380371933,2.78587495439923
"501","17/02","South Dakota",13.5487465106585,6.09495204988833
"502","17/02","Tennessee",19.6124497920064,2.75990321901051
"503","17/02","Texas",23.0036839425888,3.4508693225855
"504","17/02","Utah",11.3609345476992,6.21578330530918
"505","17/02","Vermont",11.9108771929825,4.69512006735786
"506","17/02","Virginia",18.485589569161,3.07820175095109
"507","17/02","Washington",10.8379538981515,4.15219604853912
"508","17/02","West Virginia",16.6476199791341,3.0088941716985
"509","17/02","Wisconsin",13.2083764415748,5.41006546193219
"510","17/02","Wyoming",8.88046542857575,5.35877606795674
"511","17/03","Alabama",25.2942386741931,2.13045215330479
"512","17/03","Alaska",11.0775098669258,3.55780819148816
"513","17/03","Arizona",23.5465827453767,2.28041159414324
"514","17/03","Arkansas",24.9388238993711,2.03999975576696
"515","17/03","California",23.0000982647736,2.37852831796906
"516","17/03","Colorado",16.2946531371005,2.75481201403203
"517","17/03","Connecticut",20.7392803030303,1.49398771118237
"518","17/03","Delaware",23.3275,2.19388496735813
"519","17/03","District of Columbia",24.105,2.91439530606265
"520","17/03","Florida",28.1452522200933,0.686358619866946
"521","17/03","Georgia",25.2409853203921,1.99234678490337
"522","17/03","Hawaii",24.1189854103344,0.380906198355401
"523","17/03","Idaho",17.9252937239894,4.17418519039151
"524","17/03","Illinois",21.8878941672363,2.03946287276942
"525","17/03","Indiana",21.5194541759091,1.92496550621279
"526","17/03","Iowa",21.0995813397129,2.41035832924812
"527","17/03","Kansas",23.6568997956638,2.71285633867866
"528","17/03","Kentucky",22.714119054455,2.43502767562538
"529","17/03","Louisiana",26.9053430999493,1.52543512713169
"530","17/03","Maine",18.066859292328,1.15578608286249
"531","17/03","Maryland",22.4851111111111,2.50186646622373
"532","17/03","Massachusetts",20.0514867081098,1.38707052434633
"533","17/03","Michigan",18.6163086112605,1.5491219652383
"534","17/03","Minnesota",18.3228831496626,2.18913411120532
"535","17/03","Mississippi",25.9604388960023,1.9129968865215
"536","17/03","Missouri",23.208568627451,2.4783170237365
"537","17/03","Montana",17.1529033706128,4.44288946502231
"538","17/03","Nebraska",21.4063302679056,3.31200785214337
"539","17/03","Nevada",20.005878702646,4.28849444085551
"540","17/03","New Hampshire",18.5059082728592,1.238414649271
"541","17/03","New Jersey",22.0818835412953,1.95929657919651
"542","17/03","New Mexico",20.4228622337093,2.25326110784993
"543","17/03","New York",19.3305546362035,1.6428481924776
"544","17/03","North Carolina",23.7303159252095,2.28477294315566
"545","17/03","North Dakota",18.6731579301911,3.85269549696038
"546","17/03","Ohio",20.9452032536375,1.99970323398844
"547","17/03","Oklahoma",25.4078370402986,2.58626597120796
"548","17/03","Oregon",18.5320914382596,2.70121401376304
"549","17/03","Pennsylvania",20.2289248035915,2.18465661613124
"550","17/03","Rhode Island",20.6682592592593,1.3842352005837
"551","17/03","South Carolina",25.4022068080469,2.02609248046536
"552","17/03","South Dakota",20.1164684042852,3.87344459763363
"553","17/03","Tennessee",23.1688291339035,2.51733119559845
"554","17/03","Texas",26.9497418001846,1.90004742178571
"555","17/03","Utah",17.9682628263857,3.88827924074253
"556","17/03","Vermont",17.8296396396396,1.2045591603898
"557","17/03","Virginia",22.6149894525535,2.52502183025517
"558","17/03","Washington",17.7857259034441,2.42862780754399
"559","17/03","West Virginia",20.5035035877365,2.15807056588338
"560","17/03","Wisconsin",18.915097172723,1.78220729388005
"561","17/03","Wyoming",15.6586254071708,4.0247865543436
"562","17/04","Alabama",13.2088074580654,5.33122750738903
"563","17/04","Alaska",-5.04450298726844,4.74021342966864
"564","17/04","Arizona",12.8047767939591,4.89171877856374
"565","17/04","Arkansas",11.5479451089905,5.84491394025372
"566","17/04","California",12.670842700807,3.80790403136059
"567","17/04","Colorado",3.09896403412955,4.4439056486004
"568","17/04","Connecticut",6.15208419599725,8.4324850015147
"569","17/04","Delaware",9.38666666666667,7.67242193400059
"570","17/04","District of Columbia",9.50333333333333,7.0850993876821
"571","17/04","Florida",21.197238666324,3.3761401036955
"572","17/04","Georgia",13.7066854933141,5.05732173580076
"573","17/04","Hawaii",21.1894944444444,1.66591208254194
"574","17/04","Idaho",0.996626942935486,4.68164069929679
"575","17/04","Illinois",5.82664122137404,8.01697276182562
"576","17/04","Indiana",6.24399319703831,7.84036865046208
"577","17/04","Iowa",3.3015101273442,8.09121464328136
"578","17/04","Kansas",7.40641638089704,6.74430920520834
"579","17/04","Kentucky",8.572645931936,6.60515827912082
"580","17/04","Louisiana",15.9760492356561,5.177712910393
"581","17/04","Maine",1.77497354497354,9.73713232109856
"582","17/04","Maryland",8.32774873316031,7.20641762911163
"583","17/04","Massachusetts",5.72444825535493,8.44029797495366
"584","17/04","Michigan",2.40727564320527,8.72080756435374
"585","17/04","Minnesota",-1.31678875497636,9.43077763340669
"586","17/04","Mississippi",13.7660147066864,5.53705020748024
"587","17/04","Missouri",7.8653154684096,6.96361178855474
"588","17/04","Montana",-0.343173806516323,5.52952752502188
"589","17/04","Nebraska",3.95657391113003,6.80613491576907
"590","17/04","Nevada",5.28806288077899,4.05238411411363
"591","17/04","New Hampshire",2.54070588235294,9.5289492349915
"592","17/04","New Jersey",7.64210492016943,7.6369930355571
"593","17/04","New Mexico",8.21466857046461,4.84433795443242
"594","17/04","New York",4.30440694096038,8.66782275923532
"595","17/04","North Carolina",10.9395252333583,5.67810800890604
"596","17/04","North Dakota",-1.62892577459993,8.25689898102254
"597","17/04","Ohio",5.9669446429179,7.8449154550312
"598","17/04","Oklahoma",10.898669230404,6.10344906244264
"599","17/04","Oregon",4.83572596771439,3.68977514828746
"600","17/04","Pennsylvania",5.47256013191042,7.85301430139155
"601","17/04","Rhode Island",6.75333333333333,8.1803718945616
"602","17/04","South Carolina",12.9837605421687,5.14728174594689
"603","17/04","South Dakota",1.61482767594784,7.16851394720209
"604","17/04","Tennessee",9.85992852816473,5.9365627814428
"605","17/04","Texas",14.8233628532175,5.3279480301373
"606","17/04","Utah",3.65398451002022,4.21176769500501
"607","17/04","Vermont",1.60295504385965,9.76075134725657
"608","17/04","Virginia",8.96004110032362,6.5387837298126
"609","17/04","Washington",3.57767020784398,4.10136833021879
"610","17/04","West Virginia",6.80282929055815,6.96871497699618
"611","17/04","Wisconsin",1.30618965304357,9.05992910784853
"612","17/04","Wyoming",-0.10950287923178,4.746017043253
"613","18/01","Alabama",10.3289955215453,5.22891243010684
"614","18/01","Alaska",-9.45457858874316,3.09404231522219
"615","18/01","Arizona",8.32477131150898,1.49123212246772
"616","18/01","Arkansas",6.88122484204037,5.04123980614065
"617","18/01","California",9.06578300347078,0.745017400446873
"618","18/01","Colorado",-1.11488047237674,2.38652854698991
"619","18/01","Connecticut",0.248242424242423,3.44751330472065
"620","18/01","Delaware",3.83,2.94432976715886
"621","18/01","District of Columbia",4.175,2.47763496100616
"622","18/01","Florida",18.1239451536757,3.52616672756125
"623","18/01","Georgia",10.2626565996281,4.66449193622114
"624","18/01","Hawaii",19.9237952898551,0.185173819278912
"625","18/01","Idaho",-1.11711249085935,2.02079491523319
"626","18/01","Illinois",-0.78663607609405,4.13455756670125
"627","18/01","Indiana",0.17706432748538,3.922728435434
"628","18/01","Iowa",-4.34397509188478,5.08942818874671
"629","18/01","Kansas",1.80585061323839,4.77417799761009
"630","18/01","Kentucky",4.0291902481923,4.52254786627836
"631","18/01","Louisiana",13.2433027927589,5.46769506029885
"632","18/01","Maine",-4.62586021505376,3.83142635271626
"633","18/01","Maryland",2.59484983314794,3.08218059481966
"634","18/01","Massachusetts",-0.112418475947213,3.02543934430853
"635","18/01","Michigan",-4.37248214907698,2.59310014478569
"636","18/01","Minnesota",-9.10983967061559,5.70246334513163
"637","18/01","Mississippi",10.6155600148644,5.37668378612447
"638","18/01","Missouri",1.77795555555556,4.42433834641962
"639","18/01","Montana",-5.18692598890829,4.31906955105171
"640","18/01","Nebraska",-2.52557542496904,5.17821721891171
"641","18/01","Nevada",1.87725308609597,1.77575872232375
"642","18/01","New Hampshire",-3.51958612778445,3.36389477601347
"643","18/01","New Jersey",1.64715389784946,3.13537287531697
"644","18/01","New Mexico",4.49742914216795,2.59759228348756
"645","18/01","New York",-2.32765350353933,3.18620724838598
"646","18/01","North Carolina",6.80876309046347,4.47930363196925
"647","18/01","North Dakota",-10.1209957068022,5.49973614464081
"648","18/01","Ohio",0.210232673267327,3.59398940923778
"649","18/01","Oklahoma",6.42012676256945,4.63593848135142
"650","18/01","Oregon",2.98851019694393,1.35183857144503
"651","18/01","Pennsylvania",-0.742627949067168,3.32248606812395
"652","18/01","Rhode Island",1.24966666666667,3.19560171694367
"653","18/01","South Carolina",9.42113369467028,4.67851748949898
"654","18/01","South Dakota",-6.44574524621884,5.16652326131223
"655","18/01","Tennessee",5.9274611876133,4.90247655466963
"656","18/01","Texas",11.4870827666282,4.98038984007352
"657","18/01","Utah",-0.0309116601383754,1.92925638203216
"658","18/01","Vermont",-4.7937037037037,3.60785761911335
"659","18/01","Virginia",4.04180708455461,3.76762079417172
"660","18/01","Washington",2.01860917861466,1.70132569329808
"661","18/01","West Virginia",1.51649256651017,4.18103684526164
"662","18/01","Wisconsin",-5.81175454623582,4.33010055154691
"663","18/01","Wyoming",-4.18533670295559,3.47686250891275
"664","18/02","Alabama",21.5804577928607,5.80073774958253
"665","18/02","Alaska",5.36537355735645,5.95686908436622
"666","18/02","Arizona",19.5149655590879,4.29091455983147
"667","18/02","Arkansas",21.0325723860129,7.45284006742506
"668","18/02","California",14.6432870400628,2.1488880805517
"669","18/02","Colorado",11.6924221363647,6.03262306542419
"670","18/02","Connecticut",14.0860245310245,6.76541208351817
"671","18/02","Delaware",17.6316666666667,6.16416323058802
"672","18/02","District of Columbia",19.3983333333333,6.74268925083555
"673","18/02","Florida",24.949990404829,2.77084867331665
"674","18/02","Georgia",21.3228851882185,5.57673896847003
"675","18/02","Hawaii",21.8488374961456,0.779550707280155
"676","18/02","Idaho",10.7289284430224,4.43199535151967
"677","18/02","Illinois",17.0609185750636,9.14678491882063
"678","18/02","Indiana",17.1441509149217,8.64135898466066
"679","18/02","Iowa",15.470363752024,10.1252738655057
"680","18/02","Kansas",18.7126575663378,9.04882669311429
"681","18/02","Kentucky",18.9810714285714,7.51457479055736
"682","18/02","Louisiana",23.5880152979066,5.69787634449462
"683","18/02","Maine",10.6470821406887,6.49252999000175
"684","18/02","Maryland",17.5022660098522,6.42015522141394
"685","18/02","Massachusetts",13.3709195402299,6.43393300986464
"686","18/02","Michigan",11.8510203697155,8.87034006576752
"687","18/02","Minnesota",12.0224701753622,10.210926336147
"688","18/02","Mississippi",22.2720986524282,6.26851741676852
"689","18/02","Missouri",18.8109576178533,8.91135889854704
"690","18/02","Montana",9.90796041488581,5.75828331521916
"691","18/02","Nebraska",15.1653475467801,8.97437222639652
"692","18/02","Nevada",13.1608444722919,4.76916478958564
"693","18/02","New Hampshire",11.6097608376684,7.00643967720462
"694","18/02","New Jersey",15.9805376344086,6.58872070385097
"695","18/02","New Mexico",17.227039180213,5.22467516668644
"696","18/02","New York",12.8148811978925,7.60093011256707
"697","18/02","North Carolina",19.9184646395147,6.02198207811957
"698","18/02","North Dakota",12.0997106661723,10.1163610380209
"699","18/02","Ohio",16.4460015628023,8.11486868865514
"700","18/02","Oklahoma",21.1267485638323,7.74370039484452
"701","18/02","Oregon",11.5182413367738,3.71961687791458
"702","18/02","Pennsylvania",14.8056647093365,7.16183512846284
"703","18/02","Rhode Island",14.1363333333333,6.30455742565117
"704","18/02","South Carolina",21.4859576400841,5.82273149296717
"705","18/02","South Dakota",13.1801818181818,9.39743369369236
"706","18/02","Tennessee",19.4018229578568,6.99920788274391
"707","18/02","Texas",23.7573616099838,5.86363764429087
"708","18/02","Utah",12.2503242244504,5.31005228008291
"709","18/02","Vermont",11.027918767507,7.32260347486113
"710","18/02","Virginia",18.3930128205128,6.33362671831295
"711","18/02","Washington",11.5239572979387,3.85505514831291
"712","18/02","West Virginia",16.5724424202218,7.14690520724751
"713","18/02","Wisconsin",12.531232222154,9.74933157269562
"714","18/02","Wyoming",9.49761629067913,5.55346732720548
"715","18/03","Alabama",26.5676957070707,0.317893397238144
"716","18/03","Alaska",11.1934416578359,3.08138991691806
"717","18/03","Arizona",24.2510533056441,1.68704505684337
"718","18/03","Arkansas",25.7717600571582,1.96291149608716
"719","18/03","California",22.9088367552589,2.25003797011109
"720","18/03","Colorado",17.2765141735139,2.16092782158258
"721","18/03","Connecticut",22.1395783926219,2.54435579646269
"722","18/03","Delaware",24.5141666666667,1.61122882711716
"723","18/03","District of Columbia",25.5816666666667,1.64798614476376
"724","18/03","Florida",28.265269649328,0.0454230137293943
"725","18/03","Georgia",26.1358484848485,0.218240642322694
"726","18/03","Hawaii",23.6886968130922,0.283040029317132
"727","18/03","Idaho",17.3105785620915,3.51445153195727
"728","18/03","Illinois",22.7874894707929,1.61041725020932
"729","18/03","Indiana",22.7353989361702,1.37773043618586
"730","18/03","Iowa",21.3575364419985,2.21004369858568
"731","18/03","Kansas",23.9332358730631,2.48136846807584
"732","18/03","Kentucky",24.141160617499,1.03061343409431
"733","18/03","Louisiana",27.9303515301903,0.966136716926717
"734","18/03","Maine",19.0340948351842,3.1390280833986
"735","18/03","Maryland",24.0498938149973,1.29184912251255
"736","18/03","Massachusetts",21.6090496715928,2.67929868294041
"737","18/03","Michigan",19.7595061409457,2.41589801899203
"738","18/03","Minnesota",18.7464719426184,3.02027396174176
"739","18/03","Mississippi",26.9649861660079,0.776792107860896
"740","18/03","Missouri",24.1088636602544,2.05609210901491
"741","18/03","Montana",15.7848833235364,3.83595928116763
"742","18/03","Nebraska",21.2367701928587,2.20162649630349
"743","18/03","Nevada",20.6020042831086,3.33144718747917
"744","18/03","New Hampshire",19.7994126444904,2.73303374746497
"745","18/03","New Jersey",23.5661426767677,2.0779765380986
"746","18/03","New Mexico",21.0183008366326,2.32870519942637
"747","18/03","New York",20.9506426801792,2.22467297680966
"748","18/03","North Carolina",24.7269889042251,0.352380150925109
"749","18/03","North Dakota",17.877017918778,4.34164046645231
"750","18/03","Ohio",22.5510532538273,1.37492929239491
"751","18/03","Oklahoma",26.0591088470787,2.61617111541314
"752","18/03","Oregon",17.5178855534709,3.09018839263211
"753","18/03","Pennsylvania",21.659521578712,1.67309396888594
"754","18/03","Rhode Island",22.2597407407407,2.56987500376563
"755","18/03","South Carolina",26.3021188630491,0.201647645672932
"756","18/03","South Dakota",19.7883839490933,3.07111936809615
"757","18/03","Tennessee",24.623869047619,0.822934094197827
"758","18/03","Texas",27.5155057170587,2.34943299362709
"759","18/03","Utah",19.2305146846341,2.56625218405017
"760","18/03","Vermont",19.5617857142857,2.70197673198791
"761","18/03","Virginia",23.7664324720428,0.726316609716687
"762","18/03","Washington",16.8802999695731,3.30469150267076
"763","18/03","West Virginia",22.2082692526286,0.73133794120287
"764","18/03","Wisconsin",19.7399144098608,2.52510525493489
"765","18/03","Wyoming",15.9263709199577,2.80974810984426
"766","18/04","Alabama",13.0141637587979,5.77226543682173
"767","18/04","Alaska",-4.39524347878487,6.30622004129571
"768","18/04","Arizona",9.24886648940457,4.40612260857093
"769","18/04","Arkansas",10.175886576853,5.76822693473195
"770","18/04","California",11.8488699364624,4.36195162525942
"771","18/04","Colorado",0.2214172340876,5.26836814852997
"772","18/04","Connecticut",5.52079365079364,5.24849077396386
"773","18/04","Delaware",9.07416666666667,5.51546481117714
"774","18/04","District of Columbia",9.15,5.53086114452352
"775","18/04","Florida",21.5419639749685,3.8928407391741
"776","18/04","Georgia",13.1779463777503,5.43357209664917
"777","18/04","Hawaii",21.9381257760328,1.23111661917624
"778","18/04","Idaho",0.793754922726036,5.49883697570902
"779","18/04","Illinois",4.86573227466976,6.18691572241922
"780","18/04","Indiana",5.79026204618857,6.06067913353357
"781","18/04","Iowa",1.8561305973117,6.17541384429603
"782","18/04","Kansas",5.49898912391877,5.78792017498232
"783","18/04","Kentucky",8.40649610788833,5.69942364449388
"784","18/04","Louisiana",15.4121175595238,5.63283079412568
"785","18/04","Maine",0.0686202185792322,5.94681955982744
"786","18/04","Maryland",8.25648028673836,5.74896267534968
"787","18/04","Massachusetts",4.86876994746753,5.03846882569882
"788","18/04","Michigan",1.85905006426002,5.14422536819046
"789","18/04","Minnesota",-2.00939267974829,6.12459329825767
"790","18/04","Mississippi",13.3326154401154,5.80842044957003
"791","18/04","Missouri",6.29868134018097,6.25226905703686
"792","18/04","Montana",0.0523193908443688,4.6811195069499
"793","18/04","Nebraska",2.39495685634328,5.50749589420703
"794","18/04","Nevada",3.65226118760757,4.91831581735514
"795","18/04","New Hampshire",1.26797919167667,5.76129156331053
"796","18/04","New Jersey",7.44353535353536,5.37379437294144
"797","18/04","New Mexico",5.44153674902797,5.24691221018455
"798","18/04","New York",3.62343791880634,5.47815577203244
"799","18/04","North Carolina",10.8777220689578,5.23771577374634
"800","18/04","North Dakota",-2.32489175440291,5.52823759786356
"801","18/04","Ohio",5.65040115015078,5.86323166238523
"802","18/04","Oklahoma",9.09154964498949,5.73874622708796
"803","18/04","Oregon",5.25271240584791,4.24705235709323
"804","18/04","Pennsylvania",5.30665716224879,5.63851210378328
"805","18/04","Rhode Island",6.07066666666667,4.95292896510068
"806","18/04","South Carolina",12.693698862261,5.49422464932342
"807","18/04","South Dakota",0.383188781847057,5.21138402583661
"808","18/04","Tennessee",9.48919091727696,5.62155774578892
"809","18/04","Texas",13.1470092599798,5.03771664908879
"810","18/04","Utah",1.16334953031625,5.14877236911652
"811","18/04","Vermont",0.347304544039839,6.14547062179905
"812","18/04","Virginia",8.8415713416002,5.67823939324802
"813","18/04","Washington",4.59142566497678,3.96380700081551
"814","18/04","West Virginia",6.43257393158431,5.54447175260614
"815","18/04","Wisconsin",0.71259832545676,5.69489138233388
"816","18/04","Wyoming",-1.57366343142148,5.47535090344259
"817","19/01","Alabama",10.9539178837343,2.89055273483042
"818","19/01","Alaska",-7.34465297202094,5.3748459360378
"819","19/01","Arizona",6.19478147045855,3.03933363742453
"820","19/01","Arkansas",6.88209411724678,2.40090771802782
"821","19/01","California",7.52976326632114,2.19759675865764
"822","19/01","Colorado",-3.17698042910687,2.61427886449229
"823","19/01","Connecticut",-0.610214285714285,2.07166842385311
"824","19/01","Delaware",3.4325,2.36283860007407
"825","19/01","District of Columbia",4.05333333333333,2.04964834382226
"826","19/01","Florida",18.9542987572158,2.56430059652955
"827","19/01","Georgia",10.878973063973,2.51039766910841
"828","19/01","Hawaii",19.2710783807063,0.509256891281271
"829","19/01","Idaho",-2.72274452369732,2.61627065494387
"830","19/01","Illinois",-1.38975685609273,3.44072258296704
"831","19/01","Indiana",-0.0821093571265159,2.85053723750232
"832","19/01","Iowa",-5.89002248653766,4.61749781255792
"833","19/01","Kansas",0.199297052154196,3.26409929039855
"834","19/01","Kentucky",4.32024096385542,2.48160023866058
"835","19/01","Louisiana",13.0014978139605,2.60851565197576
"836","19/01","Maine",-6.6580664845173,2.89889546955161
"837","19/01","Maryland",3.0026362625139,2.26105281148143
"838","19/01","Massachusetts",-1.2353475225664,2.07002996066276
"839","19/01","Michigan",-5.87258968197268,2.87209141373201
"840","19/01","Minnesota",-11.1682015253474,5.27818633289804
"841","19/01","Mississippi",10.9554422128259,2.78451960643406
"842","19/01","Missouri",1.18518559800047,3.02727181238005
"843","19/01","Montana",-6.8004038441051,5.59629190337922
"844","19/01","Nebraska",-3.93175120581565,4.04965189035352
"845","19/01","Nevada",0.3880893946155,2.66638258518754
"846","19/01","New Hampshire",-5.29718954248366,2.60321459612916
"847","19/01","New Jersey",1.53473342293907,2.18147098770055
"848","19/01","New Mexico",3.17431468227465,3.05206791772135
"849","19/01","New York",-3.15019273838683,2.60695369738347
"850","19/01","North Carolina",7.651962439453,2.17443651947514
"851","19/01","North Dakota",-12.6415837592796,6.53084489188295
"852","19/01","Ohio",0.0205852446284157,2.61061922528201
"853","19/01","Oklahoma",5.3587691677764,2.63788216909761
"854","19/01","Oregon",1.62900455152456,2.42724115143854
"855","19/01","Pennsylvania",-0.713934437984497,2.37419847696258
"856","19/01","Rhode Island",0.23037037037037,2.04753599083016
"857","19/01","South Carolina",10.1753262433014,2.22672439617279
"858","19/01","South Dakota",-8.43747776849532,5.22773106872542
"859","19/01","Tennessee",6.53461018796197,2.43425152704589
"860","19/01","Texas",10.8750493251041,2.31513197631182
"861","19/01","Utah",-2.12302080404023,3.11064961975543
"862","19/01","Vermont",-6.83718300653595,3.24972446531613
"863","19/01","Virginia",4.7854455231931,2.14992436921014
"864","19/01","Washington",0.53170096940258,3.29263825028115
"865","19/01","West Virginia",2.23942320590208,2.27786931076099
"866","19/01","Wisconsin",-7.52494548710277,3.92610528095496
"867","19/01","Wyoming",-5.970183943446,2.73993603037456
"868","19/02","Alabama",22.0149831649832,4.09027705846336
"869","19/02","Alaska",7.21266662268952,6.49724706252262
"870","19/02","Arizona",16.7733126481208,4.67044276560298
"871","19/02","Arkansas",20.3944375081723,4.21740926518715
"872","19/02","California",13.9128121604308,0.0391083640064181
"873","19/02","Colorado",9.08451484989545,4.36189808200659
"874","19/02","Connecticut",14.3844841269841,4.8354544435788
"875","19/02","Delaware",18.8858333333333,4.09561070944656
"876","19/02","District of Columbia",20.175,4.31583421831747
"877","19/02","Florida",25.7322731125517,2.78346456648703
"878","19/02","Georgia",22.1345185810006,3.97122696792992
"879","19/02","Hawaii",22.2943956647217,1.05657041530222
"880","19/02","Idaho",9.93970151394422,3.97556296791359
"881","19/02","Illinois",16.242780358756,5.24127695504409
"882","19/02","Indiana",16.5041788422096,4.99328519008748
"883","19/02","Iowa",14.6646638596066,5.74873515395282
"884","19/02","Kansas",17.2164462846251,4.94867526659912
"885","19/02","Kentucky",18.9493455874781,4.11494019604331
"886","19/02","Louisiana",23.4382262471355,4.2442999258531
"887","19/02","Maine",10.1360291902071,5.71726492693209
"888","19/02","Maryland",18.6558836206897,4.27848256247463
"889","19/02","Massachusetts",13.3711553672316,4.9037545505462
"890","19/02","Michigan",11.1146568181562,5.57746499448783
"891","19/02","Minnesota",11.1487647811726,6.37640736012943
"892","19/02","Mississippi",22.3216507936508,4.2514194362563
"893","19/02","Missouri",17.9645950704225,4.43042692049144
"894","19/02","Montana",9.1671620250847,4.57615898285876
"895","19/02","Nebraska",13.9716226945502,5.48878011106885
"896","19/02","Nevada",11.5655026933732,4.19208040787123
"897","19/02","New Hampshire",11.25125,5.43567333222415
"898","19/02","New Jersey",16.9162032085562,4.50228558142131
"899","19/02","New Mexico",14.5941686942417,4.39109562865454
"900","19/02","New York",12.8454955817139,5.05385803222403
"901","19/02","North Carolina",20.3263586747004,3.87212880843469
"902","19/02","North Dakota",11.107834612594,6.27868367386839
"903","19/02","Ohio",16.3001880629408,4.77445444819492
"904","19/02","Oklahoma",19.8127037773848,4.22699384555373
"905","19/02","Oregon",11.3538073262266,3.45700627872016
"906","19/02","Pennsylvania",15.4160076720986,4.39000960480455
"907","19/02","Rhode Island",14.3063333333333,4.75997156854254
"908","19/02","South Carolina",22.030983935743,3.97744650309138
"909","19/02","South Dakota",11.8895632217655,6.19611877442696
"910","19/02","Tennessee",19.6856065296414,4.0890865026347
"911","19/02","Texas",22.3923531215161,3.77780686812158
"912","19/02","Utah",9.89905639424721,4.23912127300143
"913","19/02","Vermont",10.9963725490196,5.51447558211933
"914","19/02","Virginia",19.0667085953878,3.91093626059283
"915","19/02","Washington",11.6193807768256,3.6472618711116
"916","19/02","West Virginia",16.8336014152548,3.91389236586159
"917","19/02","Wisconsin",11.733010562629,5.84114576230695
"918","19/02","Wyoming",7.67193601609759,4.42713637379619
"919","19/03","Alabama",26.8426046994885,0.119249454562758
"920","19/03","Alaska",12.0456336192627,3.69926785844985
"921","19/03","Arizona",24.2355375168344,2.40186364182784
"922","19/03","Arkansas",26.4277795154958,0.390668900832376
"923","19/03","California",21.9024461257548,2.06354629523755
"924","19/03","Colorado",17.5110801580018,1.88654422125154
"925","19/03","Connecticut",21.150303030303,3.20011900389946
"926","19/03","Delaware",24.4145,2.27718977030901
"927","19/03","District of Columbia",25.64,1.89503957742312
"928","19/03","Florida",28.3482664886528,0.266180359496731
"929","19/03","Georgia",26.5216114815121,0.50909097063549
"930","19/03","Hawaii",24.3145375457876,0.275914909893147
"931","19/03","Idaho",16.6756697256298,3.4437666567016
"932","19/03","Illinois",23.1396325,1.78998661321286
"933","19/03","Indiana",23.0000251010858,1.58511673370606
"934","19/03","Iowa",21.8169022381128,2.04699443726929
"935","19/03","Kansas",24.9657840221359,0.935416244721853
"936","19/03","Kentucky",24.568,0.685285535835247
"937","19/03","Louisiana",28.2544957264957,0.529105367221832
"938","19/03","Maine",17.904862653419,3.62288021482979
"939","19/03","Maryland",24.0138745519713,2.02848285210234
"940","19/03","Massachusetts",20.5080837269612,3.25233934724578
"941","19/03","Michigan",19.1710823201116,2.34296080719017
"942","19/03","Minnesota",18.5887551602709,2.82224996185609
"943","19/03","Mississippi",27.3608234519104,0.145273802268479
"944","19/03","Missouri",24.4865812290038,0.807126991195594
"945","19/03","Montana",15.8326385090509,3.07665471001393
"946","19/03","Nebraska",22.1481396142686,1.66357394745483
"947","19/03","Nevada",19.0847934313989,3.6541497754727
"948","19/03","New Hampshire",18.5529215686275,3.54514336650053
"949","19/03","New Jersey",23.1732107843137,2.58079812493052
"950","19/03","New Mexico",21.7857141922416,1.98561166626727
"951","19/03","New York",19.7065820348184,2.88312841544198
"952","19/03","North Carolina",24.7461877429916,1.03020201807898
"953","19/03","North Dakota",18.1501971493966,3.14359768259424
"954","19/03","Ohio",22.6886829527911,1.76032838658719
"955","19/03","Oklahoma",27.3149410551135,0.7596984035584
"956","19/03","Oregon",16.7514127552066,2.73481853766472
"957","19/03","Pennsylvania",21.3026527399657,2.2239376446816
"958","19/03","Rhode Island",21.0981481481481,3.13256537738984
"959","19/03","South Carolina",26.3974126544549,0.822279764659402
"960","19/03","South Dakota",19.8111853299738,2.41962249304279
"961","19/03","Tennessee",24.8846938767333,0.332925390052019
"962","19/03","Texas",28.5986565213812,1.16969367232306
"963","19/03","Utah",18.1337070914743,3.05987524133865
"964","19/03","Vermont",18.0580243612596,3.54086193266798
"965","19/03","Virginia",23.8708859623826,1.28067998289086
"966","19/03","Washington",16.2359708954607,2.58060407126794
"967","19/03","West Virginia",22.2007870753936,1.16457769945471
"968","19/03","Wisconsin",19.5931938473064,2.55978484768801
"969","19/03","Wyoming",15.7696154100529,2.86982956055321
"970","19/04","Alabama",13.4799395045819,5.40065062737961
"971","19/04","Alaska",-5.14997198966437,5.90990117616947
"972","19/04","Arizona",9.83897039858452,4.65548972012442
"973","19/04","Arkansas",10.3297356237817,4.80411335415065
"974","19/04","California",11.1634030697734,3.95601954428598
"975","19/04","Colorado",0.342428792111054,3.71426755753477
"976","19/04","Connecticut",5.23562998405103,6.35044696865751
"977","19/04","Delaware",8.69166666666667,6.41164739621053
"978","19/04","District of Columbia",9.315,6.33987578742675
"979","19/04","Florida",21.8138883100021,3.96680685609718
"980","19/04","Georgia",13.9124504473893,5.48022949217256
"981","19/04","Hawaii",22.3164642273853,0.98529363211942
"982","19/04","Idaho",0.15611283633683,2.94079532528738
